Ticker,Date,Close,PctChange,Digit
AAPL,2024-07-25,215.82083129882812,-0.4804634627185056,3
AAPL,2024-07-26,216.28726196289062,0.21611938998449265,3
AAPL,2024-07-29,216.56509399414062,0.128455105829417,3
AAPL,2024-07-30,217.12078857421875,0.25659471239309894,3
AAPL,2024-07-31,220.3756103515625,1.4990834358687533,4
AAPL,2024-08-01,216.68417358398438,-1.6750659302493642,2
AAPL,2024-08-02,218.17263793945312,0.6869280440972458,4
AAPL,2024-08-05,207.66392517089844,-4.81669602008985,1
AAPL,2024-08-06,205.63958740234375,-0.9748143626240102,2
AAPL,2024-08-07,208.209716796875,1.2498222871370812,4
AAPL,2024-08-08,211.67291259765625,1.6633209314433017,4
AAPL,2024-08-09,214.5804443359375,1.3735965091612012,4
AAPL,2024-08-12,216.11038208007812,0.7129902954928324,4
AAPL,2024-08-13,219.8260040283203,1.7193167271646326,4
AAPL,2024-08-14,220.2730255126953,0.2033524133556952,3
AAPL,2024-08-15,223.25347900390625,1.3530723901729713,4
AAPL,2024-08-16,224.57479858398438,0.5918472518204432,4
AAPL,2024-08-19,224.4158477783203,-0.0707785587101939,3
AAPL,2024-08-20,225.0317840576172,0.2744620245827223,3
AAPL,2024-08-21,224.92251586914062,-0.04855678007182895,3
AAPL,2024-08-22,223.064697265625,-0.8259816036365608,2
AAPL,2024-08-23,225.35963439941406,1.0288213069664875,4
AAPL,2024-08-26,225.69740295410156,0.1498797935076679,3
AAPL,2024-08-27,226.5418701171875,0.3741590076061563,3
AAPL,2024-08-28,225.0119171142578,-0.6753510960857967,2
AAPL,2024-08-29,228.29039001464844,1.4570218957451253,4
AAPL,2024-08-30,227.5055389404297,-0.34379505601106475,3
AAPL,2024-09-03,221.3162078857422,-2.7205188425360127,1
AAPL,2024-09-04,219.4087371826172,-0.8618757393989651,2
AAPL,2024-09-05,220.9287567138672,0.6927798549721587,4
AAPL,2024-09-06,219.37892150878906,-0.7015090421593984,2
AAPL,2024-09-09,219.4683380126953,0.040758931300821644,3
AAPL,2024-09-10,218.67355346679688,-0.36214086874456486,3
AAPL,2024-09-11,221.20693969726562,1.1585242889709635,4
AAPL,2024-09-12,221.3162078857422,0.04939636551462012,3
AAPL,2024-09-13,221.04795837402344,-0.1212064467764784,3
AAPL,2024-09-16,214.9082794189453,-2.777532531962812,1
AAPL,2024-09-17,215.37521362304688,0.21727138915448307,3
AAPL,2024-09-18,219.24977111816406,1.7989802215117034,4
AAPL,2024-09-19,227.3763885498047,3.706556859875043,5
AAPL,2024-09-20,226.71075439453125,-0.29274550427984547,3
AAPL,2024-09-23,224.99205017089844,-0.7581044085107069,2
AAPL,2024-09-24,225.8861541748047,0.39739359823030007,3
AAPL,2024-09-25,224.8927001953125,-0.43980295433397876,3
AAPL,2024-09-26,226.03518676757812,0.5080140757229623,4
AAPL,2024-09-27,226.3034210205078,0.1186692464857364,3
AAPL,2024-09-30,231.4794158935547,2.2871925000982785,5
AAPL,2024-10-01,224.7337646484375,-2.9141473418177077,1
AAPL,2024-10-02,225.300048828125,0.25198001758808264,3
AAPL,2024-10-03,224.197265625,-0.4894731309917688,3
AAPL,2024-10-04,225.3198699951172,0.5007217046058443,4
AAPL,2024-10-07,220.24325561523438,-2.2530699933356213,1
AAPL,2024-10-08,224.29661560058594,1.840401411624959,4
AAPL,2024-10-09,228.04200744628906,1.6698387693788064,4
AAPL,2024-10-10,227.54527282714844,-0.2178259280837147,3
AAPL,2024-10-11,226.0650177001953,-0.6505321374342898,2
AAPL,2024-10-14,229.79052734375,1.6479814884474475,4
AAPL,2024-10-15,232.32386779785156,1.102456434294985,4
AAPL,2024-10-16,230.2674102783203,-0.8851684241588997,2
AAPL,2024-10-17,230.63497924804688,0.15962700465614876,3
AAPL,2024-10-18,233.46636962890625,1.2276500252003109,4
AAPL,2024-10-21,234.93670654296875,0.6297853161462141,4
AAPL,2024-10-22,234.32078552246094,-0.26216466109997283,3
AAPL,2024-10-23,229.2540283203125,-2.1623165827355795,1
AAPL,2024-10-24,229.06529235839844,-0.08232612674110573,3
AAPL,2024-10-25,229.89981079101562,0.36431465632580373,3
AAPL,2024-10-28,231.8768310546875,0.8599486258251243,4
AAPL,2024-10-29,232.1450653076172,0.11567962685603561,3
AAPL,2024-10-30,228.59835815429688,-1.527797779642892,2
AAPL,2024-10-31,224.4357147216797,-1.8209419639871327,2
AAPL,2024-11-01,221.45529174804688,-1.327962876732347,2
AAPL,2024-11-04,220.56114196777344,-0.40376085539231,3
AAPL,2024-11-05,221.99176025390625,0.6486266226993997,4
AAPL,2024-11-06,221.26651000976562,-0.32670142500383914,3
AAPL,2024-11-07,225.99545288085938,2.1372158266901975,5
AAPL,2024-11-08,225.7269287109375,-0.11881839501586278,3
AAPL,2024-11-11,223.01174926757812,-1.2028602253461695,2
AAPL,2024-11-12,223.01174926757812,0.0,3
AAPL,2024-11-13,223.89691162109375,0.3969128785468401,3
AAPL,2024-11-14,226.98007202148438,1.3770446309721018,4
AAPL,2024-11-15,223.77755737304688,-1.4109232673670036,2
AAPL,2024-11-18,226.78115844726562,1.342226231029775,4
AAPL,2024-11-19,227.0397491455078,0.11402653554322129,3
AAPL,2024-11-20,227.75584411621094,0.3154051100735522,3
AAPL,2024-11-21,227.2784423828125,-0.20961118923247257,3
AAPL,2024-11-22,228.62110900878906,0.5907584599313065,4
AAPL,2024-11-25,231.6048126220703,1.3050866677260853,4
AAPL,2024-11-26,233.7829132080078,0.9404383964558116,4
AAPL,2024-11-27,233.6536102294922,-0.05530899446042348,3
AAPL,2024-11-29,236.04055786132812,1.0215753266091143,4
AAPL,2024-12-02,238.2882843017578,0.952262806356452,4
AAPL,2024-12-03,241.3316650390625,1.277184376152829,4
AAPL,2024-12-04,241.68972778320312,0.14836956604209472,3
AAPL,2024-12-05,241.71954345703125,0.012336343005392436,3
AAPL,2024-12-06,241.5206298828125,-0.08229105986794494,3
AAPL,2024-12-09,245.40939331054688,1.6101164648424593,4
AAPL,2024-12-10,246.4238739013672,0.41338295047923523,3
AAPL,2024-12-11,245.1508331298828,-0.5166061028623825,2
AAPL,2024-12-12,246.6128387451172,0.596369833448529,4
AAPL,2024-12-13,246.7819061279297,0.0685557912040613,3
AAPL,2024-12-16,249.67608642578125,1.1727684347941025,4
AAPL,2024-12-17,252.1028289794922,0.9719563408938203,4
AAPL,2024-12-18,246.7023468017578,-2.1421743657520365,1
AAPL,2024-12-19,248.43289184570312,0.7014708479185838,4
AAPL,2024-12-20,253.1073760986328,1.8815883107108577,4
AAPL,2024-12-23,253.8831329345703,0.3064931760958123,3
AAPL,2024-12-24,256.7972412109375,1.1478148401131483,4
AAPL,2024-12-26,257.61273193359375,0.3175621041763499,3
AAPL,2024-12-27,254.20138549804688,-1.3242149989800334,2
AAPL,2024-12-30,250.82977294921875,-1.3263549064542857,2
AAPL,2024-12-31,249.0594482421875,-0.70578730994173,2
AAPL,2025-01-02,242.52516174316406,-2.623585069806078,1
AAPL,2025-01-03,242.03782653808594,-0.20094212145881363,3
AAPL,2025-01-06,243.66891479492188,0.6738980762493574,4
AAPL,2025-01-07,240.89407348632812,-1.1387752561417774,2
AAPL,2025-01-08,241.3813934326172,0.20229636173125787,3
AAPL,2025-01-10,235.56321716308594,-2.410366510356321,1
AAPL,2025-01-13,233.12649536132812,-1.0344237233229858,2
AAPL,2025-01-14,232.01258850097656,-0.4778122103303195,3
AAPL,2025-01-15,236.57762145996094,1.9675798578339565,4
AAPL,2025-01-16,227.0198516845703,-4.040014315981367,1
AAPL,2025-01-17,228.7305145263672,0.7535300675703516,4
AAPL,2025-01-21,221.4303741455078,-3.191590066579353,1
AAPL,2025-01-22,222.61392211914062,0.5345011849436032,4
AAPL,2025-01-23,222.4448699951172,-0.07593960090823693,3
AAPL,2025-01-24,221.56964111328125,-0.3934587845766724,3
AAPL,2025-01-27,228.6111602783203,3.178016234380676,5
AAPL,2025-01-28,236.9655303955078,3.654401695445042,5
AAPL,2025-01-29,238.05953979492188,0.4616744880945767,3
AAPL,2025-01-30,236.2991485595703,-0.7394751904788444,2
AAPL,2025-01-31,234.71780395507812,-0.6692129929928736,2
AAPL,2025-02-03,226.7711944580078,-3.385601502385893,1
AAPL,2025-02-04,231.5352020263672,2.1007992570421186,5
AAPL,2025-02-05,231.20700073242188,-0.14175006265696455,3
AAPL,2025-02-06,231.95291137695312,0.3226159424966957,3
AAPL,2025-02-07,226.3932647705078,-2.39688589095145,1
AAPL,2025-02-10,226.66209411621094,0.11874440963410837,3
AAPL,2025-02-11,231.6105499267578,2.183186310812868,5
