Parameter,Row,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Slot6,Slot7,Slot8,Slot9,Slot10,Slot11,Slot12,Slot13,Slot14,Slot15
M_V,1,,,,,,,,,,,2598127.26,,,,,
M_V,2,,,,,,,,,,,134948.22,,,,,
M_V,3,,,,,,,,,,,674741.1,,,,,
M_V,4,,,,,,,,,,,3379116.395,,,,,
M_V,5,,,,,,,,,,,1236476.78,,,,,
M_V,6,,,,,,,,,,,2586337.992,,,,,
M_V,7,,,,,,,,,,,353987.234,,,,,
M_V,8,,,,,,,,,,,0.0,,,,,
M_V,9,,,,,,,,,,,65828.4,,,,,
M_V,10,,,,,,,,,,,27428.500000000004,,,,,
M_V,11,,,,,,,,,,,124.605182,,,,,
M_V,12,,,,,,,,,,,41476.879,,,,,
M_V,13,,,,,,,,,,,78.615068,,,,,
M_V,14,,,,,,,,,,,160656.205,,,,,
M_V,15,,,,,,,,,,,99540.51999999999,,,,,
M_V,16,,,,,,,,,,,135047.96,,,,,
M_V,17,,,,,,,,,,,45071.5086,,,,,
M_V,18,,,,,,,,,,,49291.507999999994,,,,,
M_V,19,,,,,,,,,,,197734.55,,,,,
M_V,20,,,,,,,,,,,481589.383572,,,,,
M_V,21,,,,,,,,,,,76.515541,,,,,
M_V,22,,,,,,,,,,,297065.616,,,,,
M_V,23,,,,,,,,,,,164837.3058,,,,,
M_V,24,,,,,,,,,,,579888.36,,,,,
M_V,25,,,,,,,,,,,70147.14199999999,,,,,
M_V,26,,,,,,,,,,,0.0,,,,,
M_V,27,,,,,,,,,,,74.65539000000001,,,,,
M_V,28,,,,,,,,,,,460320.04799999995,,,,,
M_V,29,,,,,,,,,,,3721000.1799999997,,,,,
M_V,30,,,,,,,,,,,282703.056,,,,,
M_V,31,,,,,,,,,,,2017740.2,,,,,
M_V,32,,,,,,,,,,,4582105.47,,,,,
M_V,33,,,,,,,,,,,16457.1,,,,,
M_V,34,,,,,,,,,,,56722.138,,,,,
M_V,35,,,,,,,,,,,12846.511999999999,,,,,
M_V,36,,,,,,,,,,,272888.64,,,,,
M_V,37,,,,,,,,,,,8103.875,,,,,
M_V,38,,,,,,,,,,,112593.4938,,,,,
M_V,39,,,,,,,,,,,587.66808,,,,,
M_V,40,,,,,,,,,,,556549.2,,,,,
M_V,41,,,,,,,,,,,464763.46499999997,,,,,
M_V,42,,,,,,,,,,,132933.47199999998,,,,,
M_V,43,,,,,,,,,,,3446.76505,,,,,
M_V,44,,,,,,,,,,,1640383.8839999998,,,,,
M_V,45,,,,,,,,,,,116695.79999999999,,,,,
M_V,46,,,,,,,,,,,53211.29,,,,,
M_V,47,,,,,,,,,,,68453.35732,,,,,
M_V,48,,,,,,,,,,,141630.8,,,,,
M_V,49,,,,,,,,,,,13.574613999999999,,,,,
M_V,50,,,,,,,,,,,0.0,,,,,
M_V,51,,,,,,,,,,,154.63689599999998,,,,,
M_V,52,,,,,,,,,,,67916.9556,,,,,
M_V,53,,,,,,,,,,,246806.62999999998,,,,,
M_V,54,,,,,,,,,,,18900.73,,,,,
M_V,55,,,,,,,,,,,270095.92,,,,,
M_V,56,,,,,,,,,,,197.73454999999998,,,,,
M_V,57,,,,,,,,,,,657895.014,,,,,
M_V,58,,,,,,,,,,,0.0,,,,,
M_V,59,,,,,,,,,,,141411.372,,,,,
M_V,60,,,,,,,,,,,324504.08999999997,,,,,
M_V,61,,,,,,,,,,,58.766808,,,,,
M_V,62,,,,,,,,,,,166964.75999999998,,,,,
M_V,63,,,,,,,,,,,21783.216,,,,,
M_V,64,,,,,,,,,,,220840.8171,,,,,
M_V,65,,,,,,,,,,,349563.76499999996,,,,,
M_V,66,,,,,,,,,,,0.0,,,,,
M_V,67,,,,,,,,,,,207908.03,,,,,
M_V,68,,,,,,,,,,,119448.624,,,,,
M_V,69,,,,,,,,,,,0.0,,,,,
M_V,70,,,,,,,,,,,0.0,,,,,
M_V,71,,,,,,,,,,,102293.344,,,,,
M_V,72,,,,,,,,,,,70424.4192,,,,,
M_V,73,,,,,,,,,,,121832.40999999999,,,,,
M_V,74,,,,,,,,,,,76360.944,,,,,
M_V,75,,,,,,,,,,,0.0,,,,,
M_V,76,,,,,,,,,,,0.0,,,,,
M_V,77,,,,,,,,,,,113660.96114999999,,,,,
M_V,78,,,,,,,,,,,0.0,,,,,
M_V,79,,,,,,,,,,,278.59775759999997,,,,,
M_V,80,,,,,,,,,,,44105.028,,,,,
M_V,81,,,,,,,,,,,175916.92369999998,,,,,
M_V,82,,,,,,,,,,,85078.22,,,,,
M_V,83,,,,,,,,,,,0.0,,,,,
M_V,84,,,,,,,,,,,0.0,,,,,
M_V,85,,,,,,,,,,,233471.392,,,,,
M_V,86,,,,,,,,,,,0.0,,,,,
M_V,87,,,,,,,,,,,97994.54999999999,,,,,
M_V,88,,,,,,,,,,,0.0,,,,,
M_V,89,,,,,,,,,,,37534.1568,,,,,
M_V,90,,,,,,,,,,,301942.902,,,,,
M_V,91,,,,,,,,,,,91576.281,,,,,
M_V,92,,,,,,,,,,,770379.59172,,,,,
M_V,93,,,,,,,,,,,0.0,,,,,
M_V,94,,,,,,,,,,,237281.46,,,,,
NAfter,1,,,,,,,,,,,10000.0,,,,,
NAfter,2,,,,,,,,,,,5000.0,,,,,
NAfter,3,,,,,,,,,,,820000.0,,,,,
NAfter,4,,,,,,,,,,,14500.0,,,,,
NAfter,5,,,,,,,,,,,2530000.0,,,,,
NAfter,6,,,,,,,,,,,2100.0,,,,,
NAfter,7,,,,,,,,,,,1000.0,,,,,
NAfter,8,,,,,,,,,,,0.0,,,,,
NAfter,9,,,,,,,,,,,25000.0,,,,,
NAfter,10,,,,,,,,,,,12500.0,,,,,
NAfter,11,,,,,,,,,,,1.0,,,,,
NAfter,12,,,,,,,,,,,500.0,,,,,
NAfter,13,,,,,,,,,,,1.0,,,,,
NAfter,14,,,,,,,,,,,85000.0,,,,,
NAfter,15,,,,,,,,,,,1000.0,,,,,
NAfter,16,,,,,,,,,,,8000.0,,,,,
NAfter,17,,,,,,,,,,,300.0,,,,,
NAfter,18,,,,,,,,,,,4000.0,,,,,
NAfter,19,,,,,,,,,,,10000.0,,,,,
NAfter,20,,,,,,,,,,,126135.0,,,,,
NAfter,21,,,,,,,,,,,1.0,,,,,
NAfter,22,,,,,,,,,,,12000.0,,,,,
NAfter,23,,,,,,,,,,,9000.0,,,,,
NAfter,24,,,,,,,,,,,150000.0,,,,,
NAfter,25,,,,,,,,,,,1000.0,,,,,
NAfter,26,,,,,,,,,,,0.0,,,,,
NAfter,27,,,,,,,,,,,10.0,,,,,
NAfter,28,,,,,,,,,,,9000.0,,,,,
NAfter,29,,,,,,,,,,,10000.0,,,,,
NAfter,30,,,,,,,,,,,3000.0,,,,,
NAfter,31,,,,,,,,,,,17000.0,,,,,
NAfter,32,,,,,,,,,,,45000.0,,,,,
NAfter,33,,,,,,,,,,,75000.0,,,,,
NAfter,34,,,,,,,,,,,1000.0,,,,,
NAfter,35,,,,,,,,,,,2000.0,,,,,
NAfter,36,,,,,,,,,,,45000.0,,,,,
NAfter,37,,,,,,,,,,,10000.0,,,,,
NAfter,38,,,,,,,,,,,3700.0,,,,,
NAfter,39,,,,,,,,,,,10.0,,,,,
NAfter,40,,,,,,,,,,,4000.0,,,,,
NAfter,41,,,,,,,,,,,22500.0,,,,,
NAfter,42,,,,,,,,,,,16000.0,,,,,
NAfter,43,,,,,,,,,,,10.0,,,,,
NAfter,44,,,,,,,,,,,4500.0,,,,,
NAfter,45,,,,,,,,,,,3000.0,,,,,
NAfter,46,,,,,,,,,,,5000.0,,,,,
NAfter,47,,,,,,,,,,,1900.0,,,,,
NAfter,48,,,,,,,,,,,2000.0,,,,,
NAfter,49,,,,,,,,,,,1.0,,,,,
NAfter,50,,,,,,,,,,,3000.0,,,,,
NAfter,51,,,,,,,,,,,1.0,,,,,
NAfter,52,,,,,,,,,,,11700.0,,,,,
NAfter,53,,,,,,,,,,,505000.0,,,,,
NAfter,54,,,,,,,,,,,10000.0,,,,,
NAfter,55,,,,,,,,,,,16000.0,,,,,
NAfter,56,,,,,,,,,,,10.0,,,,,
NAfter,57,,,,,,,,,,,27000.0,,,,,
NAfter,58,,,,,,,,,,,0.0,,,,,
NAfter,59,,,,,,,,,,,2000.0,,,,,
NAfter,60,,,,,,,,,,,18000.0,,,,,
NAfter,61,,,,,,,,,,,1.0,,,,,
NAfter,62,,,,,,,,,,,1200.0,,,,,
NAfter,63,,,,,,,,,,,560.0,,,,,
NAfter,64,,,,,,,,,,,850.0,,,,,
NAfter,65,,,,,,,,,,,1500.0,,,,,
NAfter,66,,,,,,,,,,,0.0,,,,,
NAfter,67,,,,,,,,,,,110000.0,,,,,
NAfter,68,,,,,,,,,,,1200.0,,,,,
NAfter,69,,,,,,,,,,,0.0,,,,,
NAfter,70,,,,,,,,,,,0.0,,,,,
NAfter,71,,,,,,,,,,,2000.0,,,,,
NAfter,72,,,,,,,,,,,120000.0,,,,,
NAfter,73,,,,,,,,,,,5000.0,,,,,
NAfter,74,,,,,,,,,,,20000.0,,,,,
NAfter,75,,,,,,,,,,,0.0,,,,,
NAfter,76,,,,,,,,,,,0.0,,,,,
NAfter,77,,,,,,,,,,,550.0,,,,,
NAfter,78,,,,,,,,,,,0.0,,,,,
NAfter,79,,,,,,,,,,,15518.0,,,,,
NAfter,80,,,,,,,,,,,1100.0,,,,,
NAfter,81,,,,,,,,,,,350.0,,,,,
NAfter,82,,,,,,,,,,,10000.0,,,,,
NAfter,83,,,,,,,,,,,0.0,,,,,
NAfter,84,,,,,,,,,,,0.0,,,,,
NAfter,85,,,,,,,,,,,4000.0,,,,,
NAfter,86,,,,,,,,,,,0.0,,,,,
NAfter,87,,,,,,,,,,,15000.0,,,,,
NAfter,88,,,,,,,,,,,0.0,,,,,
NAfter,89,,,,,,,,,,,600.0,,,,,
NAfter,90,,,,,,,,,,,1500.0,,,,,
NAfter,91,,,,,,,,,,,5000.0,,,,,
NAfter,92,,,,,,,,,,,77100.0,,,,,
NAfter,93,,,,,,,,,,,0.0,,,,,
NAfter,94,,,,,,,,,,,12000.0,,,,,
Ticker,1,,,,,,,,,,,AAPL,,,,,
Ticker,2,,,,,,,,,,,ADEA,,,,,
Ticker,3,,,,,,,,,,,AET,,,,,
Ticker,4,,,,,,,,,,,AMZN,,,,,
Ticker,5,,,,,,,,,,,ALDNE,,,,,
Ticker,6,,,,,,,,,,,ASML,,,,,
Ticker,7,,,,,,,,,,,AVGO,,,,,
Ticker,8,,,,,,,,,,,AZN,,,,,
Ticker,9,,,,,,,,,,,BLDP,,,,,
Ticker,10,,,,,,,,,,,BMRA,,,,,
Ticker,11,,,,,,,,,,,C,,,,,
Ticker,12,,,,,,,,,,,CSCO,,,,,
Ticker,13,,,,,,,,,,,CVS,,,,,
Ticker,14,,,,,,,,,,,DDD,,,,,
Ticker,15,,,,,,,,,,,DIS,,,,,
Ticker,16,,,,,,,,,,,DSY,,,,,
Ticker,17,,,,,,,,,,,DVA,,,,,
Ticker,18,,,,,,,,,,,DXC,,,,,
Ticker,19,,,,,,,,,,,EOAN,,,,,
Ticker,20,,,,,,,,,,,EZJ,,,,,
Ticker,21,,,,,,,,,,,GM,,,,,
Ticker,22,,,,,,,,,,,HPE,,,,,
Ticker,23,,,,,,,,,,,HPQ,,,,,
Ticker,24,,,,,,,,,,,IAG,,,,,
Ticker,25,,,,,,,,,,,KR,,,,,
Ticker,26,,,,,,,,,,,LNSR,,,,,
Ticker,27,,,,,,,,,,,LUMN,,,,,
Ticker,28,,,,,,,,,,,MRNA,,,,,
Ticker,29,,,,,,,,,,,MSFT,,,,,
Ticker,30,,,,,,,,,,,NEE,,,,,
Ticker,31,,,,,,,,,,,NEM,,,,,
Ticker,32,,,,,,,,,,,NFLX,,,,,
Ticker,33,,,,,,,,,,,NOTE,,,,,
Ticker,34,,,,,,,,,,,PAAS,,,,,
Ticker,35,,,,,,,,,,,PROF,,,,,
Ticker,36,,,,,,,,,,,POET,,,,,
Ticker,37,,,,,,,,,,,PW,,,,,
Ticker,38,,,,,,,,,,,RIGL,,,,,
Ticker,39,,,,,,,,,,,RWE,,,,,
Ticker,40,,,,,,,,,,,SAP,,,,,
Ticker,41,,,,,,,,,,,SHECY,,,,,
Ticker,42,,,,,,,,,,,SSYS,,,,,
Ticker,43,,,,,,,,,,,TSLA,,,,,
Ticker,44,,,,,,,,,,,TSM,,,,,
Ticker,45,,,,,,,,,,,UN0,,,,,
Ticker,46,,,,,,,,,,,UNIT,,,,,
Ticker,47,,,,,,,,,,,VLVLY,,,,,
Ticker,48,,,,,,,,,,,VONN,,,,,
Ticker,49,,,,,,,,,,,VTRS,,,,,
Ticker,50,,,,,,,,,,,WBA,,,,,
Ticker,51,,,,,,,,,,,XOM,,,,,
Ticker,52,,,,,,,,,,,XPER,,,,,
Ticker,53,,,,,,,,,,,MVEALDNE,,,,,
Ticker,54,,,,,,,,,,,MVEDDD,,,,,
Ticker,55,,,,,,,,,,,MVEDSY,,,,,
Ticker,56,,,,,,,,,,,MVEEOAN,,,,,
Ticker,57,,,,,,,,,,,MVEENI,,,,,
Ticker,58,,,,,,,,,,,MVEEZJ,,,,,
Ticker,59,,,,,,,,,,,MVEGLE,,,,,
Ticker,60,,,,,,,,,,,MVEORA,,,,,
Ticker,61,,,,,,,,,,,MVERWE,,,,,
Ticker,62,,,,,,,,,,,MVESAP,,,,,
Ticker,63,,,,,,,,,,,MVEUN0,,,,,
Ticker,64,,,,,,,,,,,SAFAAPL,,,,,
Ticker,65,,,,,,,,,,,SAFAMZN,,,,,
Ticker,66,,,,,,,,,,,SAFASML,,,,,
Ticker,67,,,,,,,,,,,SAFDDD,,,,,
Ticker,68,,,,,,,,,,,SAFDIS,,,,,
Ticker,69,,,,,,,,,,,SAFGM,,,,,
Ticker,70,,,,,,,,,,,SAFIAG,,,,,
Ticker,71,,,,,,,,,,,SAFMRNA,,,,,
Ticker,72,,,,,,,,,,,BLNK,,,,,
Ticker,73,,,,,,,,,,,ENI,,,,,
Ticker,74,,,,,,,,,,,SAFEZJ,,,,,
Ticker,75,,,,,,,,,,,F,,,,,
Ticker,76,,,,,,,,,,,GLE,,,,,
Ticker,77,,,,,,,,,,,GNRC,,,,,
Ticker,78,,,,,,,,,,,GS,,,,,
Ticker,79,,,,,,,,,,,LAZRQ,,,,,
Ticker,80,,,,,,,,,,,LUV,,,,,
Ticker,81,,,,,,,,,,,MA,,,,,
Ticker,82,,,,,,,,,,,NVAX,,,,,
Ticker,83,,,,,,,,,,,NVS,,,,,
Ticker,84,,,,,,,,,,,ORA,,,,,
Ticker,85,,,,,,,,,,,OXY,,,,,
Ticker,86,,,,,,,,,,,PFE,,,,,
Ticker,87,,,,,,,,,,,RIG,,,,,
Ticker,88,,,,,,,,,,,RRC,,,,,
Ticker,89,,,,,,,,,,,XYZ,,,,,
Ticker,90,,,,,,,,,,,THC,,,,,
Ticker,91,,,,,,,,,,,SAFHPQ,,,,,
Ticker,92,,,,,,,,,,,LOCK,,,,,
Ticker,93,,,,,,,,,,,JBASML,,,,,
Ticker,94,,,,,,,,,,,JBEOAN,,,,,
M,1,,,,,,,,,,,260.49,,,,,
M,2,,,,,,,,,,,27.06,,,,,
M,3,,,,,,,,,,,82.5,,,,,
M,4,,,,,,,,,,,233.65,,,,,
M,5,,,,,,,,,,,0.49,,,,,
M,6,,,,,,,,,,,1234.8,,,,,
M,7,,,,,,,,,,,354.91,,,,,
M,8,,,,,,,,,,,204.93,,,,,
M,9,,,,,,,,,,,2.64,,,,,
M,10,,,,,,,,,,,2.2,,,,,
M,11,,,,,,,,,,,124.93,,,,,
M,12,,,,,,,,,,,83.17,,,,,
M,13,,,,,,,,,,,78.82,,,,,
M,14,,,,,,,,,,,1.895,,,,,
M,15,,,,,,,,,,,99.8,,,,,
M,16,,,,,,,,,,,16.925,,,,,
M,17,,,,,,,,,,,150.63,,,,,
M,18,,,,,,,,,,,12.355,,,,,
M,19,,,,,,,,,,,19.825,,,,,
M,20,,,,,,,,,,,382.8,,,,,
M,21,,,,,,,,,,,76.715,,,,,
M,22,,,,,,,,,,,24.82,,,,,
M,23,,,,,,,,,,,18.363,,,,,
M,24,,,,,,,,,,,387.6,,,,,
M,25,,,,,,,,,,,70.33,,,,,
M,26,,,,,,,,,,,5.46,,,,,
M,27,,,,,,,,,,,7.485,,,,,
M,28,,,,,,,,,,,51.28,,,,,
M,29,,,,,,,,,,,373.07,,,,,
M,30,,,,,,,,,,,94.48,,,,,
M,31,,,,,,,,,,,119.0,,,,,
M,32,,,,,,,,,,,102.09,,,,,
M,33,,,,,,,,,,,0.22,,,,,
M,34,,,,,,,,,,,56.87,,,,,
M,35,,,,,,,,,,,6.44,,,,,
M,36,,,,,,,,,,,6.08,,,,,
M,37,,,,,,,,,,,0.8125,,,,,
M,38,,,,,,,,,,,30.51,,,,,
M,39,,,,,,,,,,,58.92,,,,,
M,40,,,,,,,,,,,139.5,,,,,
M,41,,,,,,,,,,,20.71,,,,,
M,42,,,,,,,,,,,8.33,,,,,
M,43,,,,,,,,,,,345.575,,,,,
M,44,,,,,,,,,,,365.48,,,,,
M,45,,,,,,,,,,,39.0,,,,,
M,46,,,,,,,,,,,10.67,,,,,
M,47,,,,,,,,,,,36.122,,,,,
M,48,,,,,,,,,,,71.0,,,,,
M,49,,,,,,,,,,,13.61,,,,,
M,50,,,,,,,,,,,0.0,,,,,
M,51,,,,,,,,,,,155.04,,,,,
M,52,,,,,,,,,,,5.82,,,,,
M,53,,,,,,,,,,,0.49,,,,,
M,54,,,,,,,,,,,1.895,,,,,
M,55,,,,,,,,,,,16.925,,,,,
M,56,,,,,,,,,,,19.825,,,,,
M,57,,,,,,,,,,,24.43,,,,,
M,58,,,,,,,,,,,0.0,,,,,
M,59,,,,,,,,,,,70.89,,,,,
M,60,,,,,,,,,,,18.075,,,,,
M,61,,,,,,,,,,,58.92,,,,,
M,62,,,,,,,,,,,139.5,,,,,
M,63,,,,,,,,,,,39.0,,,,,
M,64,,,,,,,,,,,260.49,,,,,
M,65,,,,,,,,,,,233.65,,,,,
M,66,,,,,,,,,,,1234.8,,,,,
M,67,,,,,,,,,,,1.895,,,,,
M,68,,,,,,,,,,,99.8,,,,,
M,69,,,,,,,,,,,76.715,,,,,
M,70,,,,,,,,,,,387.6,,,,,
M,71,,,,,,,,,,,51.28,,,,,
M,72,,,,,,,,,,,0.5884,,,,,
M,73,,,,,,,,,,,24.43,,,,,
M,74,,,,,,,,,,,382.8,,,,,
M,75,,,,,,,,,,,12.245,,,,,
M,76,,,,,,,,,,,70.89,,,,,
M,77,,,,,,,,,,,207.195,,,,,
M,78,,,,,,,,,,,903.778,,,,,
M,79,,,,,,,,,,,0.018,,,,,
M,80,,,,,,,,,,,40.2,,,,,
M,81,,,,,,,,,,,503.93,,,,,
M,82,,,,,,,,,,,8.53,,,,,
M,83,,,,,,,,,,,155.13,,,,,
M,84,,,,,,,,,,,18.075,,,,,
M,85,,,,,,,,,,,58.52,,,,,
M,86,,,,,,,,,,,27.205,,,,,
M,87,,,,,,,,,,,6.55,,,,,
M,88,,,,,,,,,,,42.93,,,,,
M,89,,,,,,,,,,,62.72,,,,,
M,90,,,,,,,,,,,201.82,,,,,
M,91,,,,,,,,,,,18.363,,,,,
M,92,,,,,,,,,,,10.018,,,,,
M,93,,,,,,,,,,,1234.8,,,,,
M,94,,,,,,,,,,,19.825,,,,,
AF,1,,,,,,,,,,,214.93,,,,,
AF,2,,,,,,,,,,,13.108774427999998,,,,,
AF,3,,,,,,,,,,,49.36504417584124,,,,,
AF,4,,,,,,,,,,,203.686777269,,,,,
AF,5,,,,,,,,,,,1.1699989470241117,,,,,
AF,6,,,,,,,,,,,678.571377,,,,,
AF,7,,,,,,,,,,,332.492238,,,,,
AF,8,,,,,,,,,,,70.021584,,,,,
AF,9,,,,,,,,,,,2.1495743999999997,,,,,
AF,10,,,,,,,,,,,12.75267096,,,,,
AF,11,,,,,,,,,,,99.36959571428571,,,,,
AF,12,,,,,,,,,,,67.37472,,,,,
AF,13,,,,,,,,,,,56.201936094,,,,,
AF,14,,,,,,,,,,,2.994825176470588,,,,,
AF,15,,,,,,,,,,,114.8718924,,,,,
AF,16,,,,,,,,,,,30.150688499999998,,,,,
AF,17,,,,,,,,,,,120.45236399999999,,,,,
AF,18,,,,,,,,,,,14.517648,,,,,
AF,19,,,,,,,,,,,15.717659939999999,,,,,
AF,20,,,,,,,,,,,2.132409888,,,,,
AF,21,,,,,,,,,,,46.7973576,,,,,
AF,22,,,,,,,,,,,20.994714560788733,,,,,
AF,23,,,,,,,,,,,25.801354,,,,,
AF,24,,,,,,,,,,,289.185893496,,,,,
AF,25,,,,,,,,,,,65.18432545714285,,,,,
AF,26,,,,,,,,,,,68.09691729323308,,,,,
AF,27,,,,,,,,,,,5.08147758,,,,,
AF,28,,,,,,,,,,,71.831614542,,,,,
AF,29,,,,,,,,,,,337.754845296,,,,,
AF,30,,,,,,,,,,,83.99355849521885,,,,,
AF,31,,,,,,,,,,,70.23461231964704,,,,,
AF,32,,,,,,,,,,,110.86976384999998,,,,,
AF,33,,,,,,,,,,,6.000431816995199,,,,,
AF,34,,,,,,,,,,,35.812872,,,,,
AF,35,,,,,,,,,,,5.203494,,,,,
AF,36,,,,,,,,,,,5.6514186828222215,,,,,
AF,37,,,,,,,,,,,1.069112504052,,,,,
AF,38,,,,,,,,,,,28.403657999999997,,,,,
AF,39,,,,,,,,,,,28.443761999999996,,,,,
AF,40,,,,,,,,,,,241.15839899210522,,,,,
AF,41,,,,,,,,,,,16.85865322944,,,,,
AF,42,,,,,,,,,,,29.272529332125,,,,,
AF,43,,,,,,,,,,,337.38492599999995,,,,,
AF,44,,,,,,,,,,,206.38565559999998,,,,,
AF,45,,,,,,,,,,,41.70750831,,,,,
AF,46,,,,,,,,,,,9.32418,,,,,
AF,47,,,,,,,,,,,26.439718846153845,,,,,
AF,48,,,,,,,,,,,59.130006,,,,,
AF,49,,,,,,,,,,,9.484596,,,,,
AF,50,,,,,,,,,,,10.086055739999999,,,,,
AF,51,,,,,,,,,,,113.22361799999999,,,,,
AF,52,,,,,,,,,,,8.288293679999999,,,,,
AF,53,,,,,,,,,,,1.2674944585077077,,,,,
AF,54,,,,,,,,,,,2.4563699999999997,,,,,
AF,55,,,,,,,,,,,33.7249575,,,,,
AF,56,,,,,,,,,,,11.088756,,,,,
AF,57,,,,,,,,,,,13.362226694999999,,,,,
AF,58,,,,,,,,,,,2.5950629999999997,,,,,
AF,59,,,,,,,,,,,56.702042999999996,,,,,
AF,60,,,,,,,,,,,12.14634709090909,,,,,
AF,61,,,,,,,,,,,33.181047,,,,,
AF,62,,,,,,,,,,,228.78379529999998,,,,,
AF,63,,,,,,,,,,,42.049679576785714,,,,,
AF,64,,,,,,,,,,,200.37378998262852,,,,,
AF,65,,,,,,,,,,,205.23221999999998,,,,,
AF,66,,,,,,,,,,,654.372952,,,,,
AF,67,,,,,,,,,,,3.291731762727273,,,,,
AF,68,,,,,,,,,,,110.82748755,,,,,
AF,69,,,,,,,,,,,3.3399161570247933,,,,,
AF,70,,,,,,,,,,,108.61,,,,,
AF,71,,,,,,,,,,,61.89462379926001,,,,,
AF,72,,,,,,,,,,,2.2024949699999996,,,,,
AF,73,,,,,,,,,,,14.908662,,,,,
AF,74,,,,,,,,,,,452.18262599999997,,,,,
AF,75,,,,,,,,,,,9.235,,,,,
AF,76,,,,,,,,,,,502.55,,,,,
AF,77,,,,,,,,,,,181.40821599999998,,,,,
AF,78,,,,,,,,,,,0.0,,,,,
AF,79,,,,,,,,,,,21.73369319396829,,,,,
AF,80,,,,,,,,,,,33.83339585142858,,,,,
AF,81,,,,,,,,,,,557.79651,,,,,
AF,82,,,,,,,,,,,9.774146879999998,,,,,
AF,83,,,,,,,,,,,546.81,,,,,
AF,84,,,,,,,,,,,13.780736999999998,,,,,
AF,85,,,,,,,,,,,54.475744635,,,,,
AF,86,,,,,,,,,,,25.796898,,,,,
AF,87,,,,,,,,,,,3.2090491636363634,,,,,
AF,88,,,,,,,,,,,24.94,,,,,
AF,89,,,,,,,,,,,77.14004399999999,,,,,
AF,90,,,,,,,,,,,160.89850793399998,,,,,
AF,91,,,,,,,,,,,31.037694735599995,,,,,
AF,92,,,,,,,,,,,5.353884,,,,,
AF,93,,,,,,,,,,,723.74,,,,,
AF,94,,,,,,,,,,,14.490794504828571,,,,,
Y,1,,,,,,,,,,,295.32,,,,,
Y,2,,,,,,,,,,,33,,,,,
Y,3,,,,,,,,,,,112.25,,,,,
Y,4,,,,,,,,,,,281.27,,,,,
Y,5,,,,,,,,,,,1.57,,,,,
Y,6,,,,,,,,,,,1411.79,,,,,
Y,7,,,,,,,,,,,471.55,,,,,
Y,8,,,,,,,,,,,209.89,,,,,
Y,9,,,,,,,,,,,3.19,,,,,
Y,10,,,,,,,,,,,0,,,,,
Y,11,,,,,,,,,,,131.87,,,,,
Y,12,,,,,,,,,,,89.04,,,,,
Y,13,,,,,,,,,,,96.42,,,,,
Y,14,,,,,,,,,,,3.75,,,,,
Y,15,,,,,,,,,,,128.73,,,,,
Y,16,,,,,,,,,,,23.25,,,,,
Y,17,,,,,,,,,,,151.71,,,,,
Y,18,,,,,,,,,,,14.62,,,,,
Y,19,,,,,,,,,,,19.29,,,,,
Y,20,,,,,,,,,,,520.83,,,,,
Y,21,,,,,,,,,,,94.88,,,,,
Y,22,,,,,,,,,,,26.43,,,,,
Y,23,,,,,,,,,,,19.43,,,,,
Y,24,,,,,,,,,,,494.64,,,,,
Y,25,,,,,,,,,,,74.91,,,,,
Y,26,,,,,,,,,,,8.5,,,,,
Y,27,,,,,,,,,,,7.67,,,,,
Y,28,,,,,,,,,,,45.15,,,,,
Y,29,,,,,,,,,,,587.31,,,,,
Y,30,,,,,,,,,,,94.79,,,,,
Y,31,,,,,,,,,,,139.82,,,,,
Y,32,,,,,,,,,,,113.9,,,,,
Y,33,,,,,,,,,,,7.25,,,,,
Y,34,,,,,,,,,,,73.12,,,,,
Y,35,,,,,,,,,,,11.9,,,,,
Y,36,,,,,,,,,,,8.2,,,,,
Y,37,,,,,,,,,,,0,,,,,
Y,38,,,,,,,,,,,51.2,,,,,
Y,39,,,,,,,,,,,59.91,,,,,
Y,40,,,,,,,,,,,232.42,,,,,
Y,41,,,,,,,,,,,0,,,,,
Y,42,,,,,,,,,,,12.33,,,,,
Y,43,,,,,,,,,,,416.15,,,,,
Y,44,,,,,,,,,,,430.65,,,,,
Y,45,,,,,,,,,,,34,,,,,
Y,46,,,,,,,,,,,8.06,,,,,
Y,47,,,,,,,,,,,36.5,,,,,
Y,48,,,,,,,,,,,69.12,,,,,
Y,49,,,,,,,,,,,15.72,,,,,
Y,50,,,,,,,,,,,,,,,,
Y,51,,,,,,,,,,,160.29,,,,,
Y,52,,,,,,,,,,,11.4,,,,,
Y,53,,,,,,,,,,,1.57,,,,,
Y,54,,,,,,,,,,,3.75,,,,,
Y,55,,,,,,,,,,,23.25,,,,,
Y,56,,,,,,,,,,,19.29,,,,,
Y,57,,,,,,,,,,,22.86,,,,,
Y,58,,,,,,,,,,,520.83,,,,,
Y,59,,,,,,,,,,,80.09,,,,,
Y,60,,,,,,,,,,,17.98,,,,,
Y,61,,,,,,,,,,,59.91,,,,,
Y,62,,,,,,,,,,,232.42,,,,,
Y,63,,,,,,,,,,,34,,,,,
Y,64,,,,,,,,,,,295.32,,,,,
Y,65,,,,,,,,,,,281.27,,,,,
Y,66,,,,,,,,,,,1411.79,,,,,
Y,67,,,,,,,,,,,3.75,,,,,
Y,68,,,,,,,,,,,128.73,,,,,
Y,69,,,,,,,,,,,94.88,,,,,
