2025-10-16,ASML,100.0,893.2
2025-10-16,HPQ,1000.0,-27.53
2025-10-16,NFLX,1000.0,-117.96600000000001
2025-10-16,VONN,1000.0,-59.8
2025-10-16,VTRS,5000.0,10.07
2025-10-16,BLNK,12000.0,1.91
2025-10-15,CSCO,1000.0,69.34
2025-10-15,HPQ,1000.0,28.94
2025-10-15,PROF,2000.0,5.61
2025-10-15,SHECY,632.0,16.54
2025-10-15,GNRC,200.0,192.01
2025-10-14,NEE,300.0,84.705
2025-10-14,TSLA,9.0,427.54
2025-10-13,AAPL,200.0,-248.52
2025-10-13,HPE,1200.0,-24.92
2025-10-13,MSFT,150.0,-513.83
2025-10-11,AET,10000.0,-45.6
2025-10-10,AET,10000.0,-45.8
2025-10-10,ASML,200.0,-813.9
2025-10-10,AVGO,210.0,-331.63
2025-10-10,BLDP,6000.0,3.3501
2025-10-10,HPQ,4000.0,-25.74
2025-10-10,SAP,200.0,237.8
2025-10-09,AAPL,200.0,253.62
2025-10-09,AET,20000.0,-46.0
2025-10-09,AVGO,160.0,346.09
2025-10-09,AZN,500.0,86.22
2025-10-09,DVA,400.0,-127.09
2025-10-09,IAG,10000.0,414.7
2025-10-09,LUMN,990.0,6.8
2025-10-09,NFLX,1000.0,123.53299999999999
2025-10-09,VONN,1000.0,61.8
2025-10-09,XPER,5000.0,-6.66
2025-10-08,DSY,2000.0,29.14
2025-10-08,HPE,1200.0,26.07
2025-10-08,IAG,10000.0,397.01
2025-10-08,POET,2500.0,9.07
2025-10-08,THC,300.0,-201.24
2025-10-07,DDD,10000.0,3.15
2025-10-07,IAG,10000.0,386.01
2025-10-07,MSFT,150.0,523.92
2025-10-07,POET,2500.0,7.4
2025-10-07,SAFAAPL,150.0,260.0
2025-10-07,THC,1000.0,204.54
2025-10-06,ASML,100.0,901.2
2025-10-06,DDD,5000.0,3.08
2025-10-06,EOAN,3200.0,16.12
2025-10-06,NEE,500.0,81.84
2025-10-06,NFLX,2000.0,-116.16900000000001
2025-10-06,MVEENI,4000.0,15.12
2025-10-06,SAFDDD,11000.0,3.16
2025-10-06,SAFDIS,530.0,-112.98
2025-10-06,JBEOAN,3000.0,16.12
2025-10-03,VONN,1000.0,60.2
2025-10-02,ASML,200.0,880.6
2025-10-02,SAP,500.0,-232.35
2025-10-01,HPE,800.0,24.82
2025-09-29,AMZN,200.0,221.515
2025-09-29,MSFT,200.0,515.245
2025-09-29,PAAS,500.0,39.3005
2025-09-29,JBASML,300.0,828.2
2025-09-26,CSCO,1000.0,-67.2
2025-09-26,MSFT,200.0,511.495
2025-09-26,NEE,1000.0,76.712
2025-09-26,RIGL,2000.0,-28.545245
2025-09-26,XOM,300.0,-117.49
2025-09-25,ASML,200.0,-804.9
2025-09-25,CVS,249.0,74.685
2025-09-25,NEE,1000.0,74.72
2025-09-25,VONN,2000.0,-59.2
2025-09-25,VTRS,5000.0,-9.46
2025-09-25,BLNK,28000.0,1.52
2025-09-25,JBEOAN,12000.0,15.96
2025-09-24,ASML,200.0,824.25
2025-09-24,PROF,4000.0,-5.19
2025-09-24,MA,100.0,-565.89
2025-09-23,ASML,100.0,821.4
2025-09-23,NEE,1000.0,72.32
2025-09-23,NEM,200.0,85.32
2025-09-23,GNRC,200.0,-166.7
2025-09-22,ADEA,1000.0,16.86
2025-09-22,ASML,100.0,814.2
2025-09-22,RIG,13000.0,-3.38
2025-09-19,AAPL,300.0,245.49495
2025-09-19,ASML,100.0,790.332
2025-09-19,SAP,1000.0,-227.55
2025-09-19,MVEORA,1200.0,13.745
2025-09-19,ENI,10010.0,-14.87
2025-09-19,EZJ,20000.0,-451.01
2025-09-19,MA,100.0,592.68
2025-09-19,ORA,1200.0,-13.745
2025-09-19,XYZ,600.0,-76.94
2025-09-18,ASML,100.0,772.4
2025-09-18,TSM,1000.0,268.59
2025-09-18,ENI,9990.0,-14.92
2025-09-17,VONN,1000.0,-60.1
2025-09-16,HPE,2000.0,24.46
2025-09-16,LUMN,1000.0,5.56
2025-09-16,PAAS,1000.0,36.29
2025-09-15,ASML,300.0,728.4
2025-09-15,EOAN,2500.0,15.8
2025-09-15,GNRC,600.0,-186.39
2025-09-15,JBEOAN,5000.0,15.63
2025-09-12,EOAN,3750.0,15.53
2025-09-12,NEM,2000.0,79.26
2025-09-11,AAPL,300.0,230.35
2025-09-11,SAFAAPL,300.0,230.21
2025-09-10,C,95.0,97.375
2025-09-10,DIS,800.0,-115.8975
2025-09-10,NEE,4000.0,-71.000443
2025-09-10,F,2000.0,11.41
2025-09-09,ASML,500.0,662.4
2025-09-09,THC,250.0,194.28
2025-09-08,ASML,200.0,667.2
2025-09-05,SAFASML,54.0,660.2
2025-09-04,VONN,1010.0,61.8
2025-09-03,NOTE,26667.0,-9.4328
2025-09-02,ASML,500.0,-622.2
2025-09-02,EOAN,5000.0,-14.78
2025-09-02,NOTE,0.0,-0.0001
2025-09-02,EZJ,10000.0,-480.9
2025-09-02,JBEOAN,5000.0,-14.82
2025-08-29,HPE,1500.0,23.24
2025-08-29,KR,660.0,-67.18
2025-08-29,RIGL,1000.0,38.72
2025-08-28,HPE,2000.0,22.45
2025-08-27,ENI,2000.0,15.21
2025-08-27,GNRC,600.0,189.91
2025-08-26,ASML,500.0,646.2
2025-08-25,NEE,1000.0,75.42
2025-08-25,RIGL,1000.0,41.42
2025-08-25,VTRS,5000.0,10.58
2025-08-22,NEE,3000.0,76.21
2025-08-22,NEM,2000.0,70.12
2025-08-22,PAAS,1000.0,32.03
2025-08-22,RIGL,2000.0,42.05
2025-08-19,ASML,500.0,636.7
2025-08-19,AZN,2000.0,79.51
2025-08-19,HPQ,4000.0,27.08
2025-08-19,PAAS,3000.0,30.68
2025-08-15,MVEGLE,1990.0,-59.09
2025-08-15,MVEORA,3000.0,-14.35
2025-08-14,DSY,2000.0,-26.64
2025-08-13,RIGL,2000.0,37.12
2025-08-12,SAP,499.0,-232.45
2025-08-11,RIGL,2000.0,31.7
2025-08-08,EOAN,5000.0,16.51
2025-08-08,MVEORA,2000.0,13.93
2025-08-06,SAFASML,70.0,-595.11
2025-08-05,ASML,500.0,-599.3
2025-08-05,UNIT,7235.0,-9.3
2025-08-05,VONN,2000.0,-59.1
2025-08-01,AMZN,2000.0,-215.02
2025-08-01,TSM,1000.0,-235.25
2025-07-30,VONN,6000.0,-59.5
2025-07-30,ENI,4000.0,14.82
2025-07-28,RIG,25000.0,-3.04
2025-07-25,AZN,2000.0,72.54
2025-07-25,NEM,800.0,65.245
2025-07-25,GNRC,400.0,165.75
2025-07-25,THC,1000.0,-152.18
2025-07-24,VONN,6000.0,-61.05
2025-07-24,MVEALDNE,20000.0,-0.9582865
2025-07-24,MVEENI,8000.0,14.44
2025-07-23,NEE,3000.0,-72.56
2025-07-23,SAP,500.0,-250.85
2025-07-23,MVESAP,200.0,-250.9
2025-07-22,ASML,300.0,-602.55
2025-07-21,DVA,990.0,-140.09
2025-07-21,DXC,4000.0,-14.48
2025-07-18,ASML,100.0,-632.95
2025-07-18,ASML,200.0,-645.5
2025-07-18,NFLX,4000.0,-120.899
2025-07-18,TSM,500.0,-241.39
2025-07-18,UN0,350.0,-37.2407
2025-07-18,MVEUN0,39.0,-37.425
2025-07-17,ADEA,190.0,-14.25
2025-07-17,EOAN,5000.0,15.95
2025-07-17,IAG,9750.0,383.01
2025-07-17,POET,2500.0,6.5
2025-07-17,SAP,500.0,265.05
2025-07-17,TSM,500.0,247.65
2025-07-17,MVESAP,200.0,-259.6
2025-07-17,MVEUN0,9.0,-37.9
2025-07-16,IAG,250.0,386.01
2025-07-15,IAG,20000.0,369.2
2025-07-15,NEM,1000.0,-55.97
2025-07-15,JBEOAN,5000.0,16.06828
2025-07-10,EZJ,10000.0,-524.2
2025-07-07,SAFDIS,330.0,122.97
2025-07-04,IAG,20000.0,345.8
2025-07-03,IAG,8290.0,346.01
2025-06-30,HPE,2000.0,20.52
2025-06-27,PAAS,1000.0,-27.53
2025-06-26,MSFT,150.0,496.3
2025-06-26,NEM,1000.0,59.16
2025-06-26,TSM,500.0,224.42
2025-06-26,MVEDSY,1500.0,-30.22
2025-06-26,BLNK,40000.0,-1.012
2025-06-25,ASML,200.0,-695.5
2025-06-25,C,500.0,82.67
2025-06-25,CSCO,1000.0,68.32
2025-06-25,DIS,800.0,119.38
2025-06-25,IAG,20000.0,331.3
2025-06-25,MSFT,150.0,491.475
2025-06-25,NEM,1000.0,58.125
2025-06-25,POET,2500.0,-5.12
2025-06-25,RIGL,2000.0,-18.65
2025-06-25,SHECY,3000.0,-15.45
2025-06-25,SAFDIS,800.0,119.32
2025-06-25,F,5000.0,10.5
2025-06-25,THC,350.0,169.12
2025-06-24,AAPL,300.0,-200.7
2025-06-24,AMZN,500.0,-212.98
2025-06-23,SAP,1000.0,-249.75
2025-06-20,AET,20000.0,52.01
2025-06-20,AZN,4000.0,-69.84
2025-06-20,DIS,400.0,117.4
2025-06-20,KR,1000.0,71.82
2025-06-19,DSY,500.0,-30.95
2025-06-18,AAPL,300.0,-196.66
2025-06-18,ADEA,2800.0,-13.02
2025-06-18,DSY,500.0,-31.34
2025-06-18,IAG,1710.0,320.001
2025-06-18,MVEDSY,500.0,-31.36
2025-06-18,MA,200.0,-546.81
2025-06-18,THC,200.0,168.57
2025-06-17,NFLX,2000.0,122.05199999999999
2025-06-13,AAPL,500.0,-195.75
2025-06-13,ADEA,3000.0,-13.04
2025-06-11,SAFAAPL,290.0,-198.8
2025-06-11,SAFAMZN,500.0,-213.25
2025-06-05,SAP,500.0,273.15
2025-06-03,AVGO,200.0,256.2
2025-06-03,NFLX,2000.0,122.21700000000001
2025-06-03,RWE,3200.0,33.36
2025-06-03,Free,200.0,256.2
2025-06-03,VONN,6000.0,62.9
2025-06-03,MVERWE,3999.0,33.36
2025-06-03,MVESAP,500.0,267.48
2025-05-30,AAPL,3000.0,-201.75087
2025-05-30,DSY,500.0,-32.95
2025-05-30,HPQ,4000.0,-24.949998
2025-05-30,KR,2000.0,-68.3995
2025-05-30,RIGL,6000.0,-19.385585
2025-05-30,MVEDSY,4000.0,-32.95
2025-05-30,MVEENI,8000.0,-12.96
2025-05-30,MVEORA,6000.0,-13.19
2025-05-29,AVGO,250.0,241.729
2025-05-29,PAAS,1000.0,-24.42
2025-05-29,Free,250.0,241.729
2025-05-29,F,10000.0,10.18
2025-05-27,IAG,40000.0,333.9
2025-05-23,AVGO,200.0,229.82
2025-05-23,EOAN,3000.0,15.74
2025-05-23,NEE,1000.0,-66.36
2025-05-23,Free,200.0,229.82
2025-05-23,VTRS,5000.0,-8.23
2025-05-23,THC,650.0,160.91
2025-05-23,JBEOAN,3000.0,-15.547513
2025-05-22,MVEORA,3000.0,13.3
2025-05-20,AAPL,1000.0,-206.73
2025-05-20,AMZN,1000.0,-204.0975
2025-05-20,IAG,10000.0,335.85
2025-05-19,C,400.0,76.105
2025-05-19,CVS,750.0,62.735
2025-05-19,HPQ,1000.0,29.095
2025-05-19,NEE,1000.0,73.815
2025-05-19,RWE,1500.0,32.24
2025-05-19,SAP,500.0,263.875
2025-05-19,WBA,4000.0,11.2511
2025-05-19,MVESAP,500.0,263.8
2025-05-16,EZJ,18000.0,544.2
2025-05-15,HPQ,1000.0,28.83
2025-05-15,VONN,2000.0,63.3
2025-05-14,MVESAP,500.0,-262.88
2025-05-13,DDD,20000.0,-1.91
2025-05-13,EOAN,1250.0,-14.7
2025-05-13,NEM,1000.0,-49.98
2025-05-13,SAFDDD,21000.0,-1.929
2025-05-13,JBEOAN,2000.0,-14.73
2025-05-12,NEM,2000.0,-50.63
2025-05-12,PAAS,3000.0,-22.96
2025-05-12,MVEGLE,1000.0,47.47
2025-05-08,EOAN,1250.0,15.64
2025-05-08,RWE,1250.0,32.66025
2025-05-08,SAP,500.0,265.65
2025-05-08,VONN,2000.0,62.09
2025-05-08,MVEGLE,1000.0,45.76
2025-05-08,MVEORA,3000.0,12.665
2025-05-08,MVESAP,500.0,265.65
2025-05-08,JBEOAN,2000.0,15.9
2025-05-07,SAP,500.0,-262.9
2025-05-07,SAFASML,66.0,606.66
2025-05-05,NFLX,2000.0,113.376
2025-05-05,MVEENI,2000.0,-12.59
2025-05-02,CSCO,1990.0,-58.935
2025-05-02,NEM,2000.0,-51.829875
2025-05-02,MVERWE,3000.0,-33.095
2025-05-02,SAFAAPL,500.0,-204.94932
2025-04-28,HPQ,3000.0,25.4
2025-04-24,IAG,20000.0,261.5
2025-04-24,NFLX,2000.0,109.644
2025-04-24,MVEENI,8000.0,-12.6593
2025-04-23,VONN,4000.0,58.63
2025-04-23,MVEGLE,3000.0,42.22
2025-04-23,MVEORA,5000.0,12.62
2025-04-23,JBEOAN,5000.0,-14.97
2025-04-22,MVEGLE,5000.0,-39.59
2025-04-21,AMZN,200.0,-173.55
2025-04-17,AAPL,500.0,-197.42
2025-04-17,C,500.0,-62.75
2025-04-17,HPQ,5000.0,-23.39
2025-04-17,KR,1000.0,69.12
2025-04-17,MSFT,150.0,-378.43
2025-04-17,TSM,1000.0,-152.32
2025-04-17,VONN,4000.0,-55.8
2025-04-15,TSM,1350.0,-157.45
2025-04-10,SHECY,1000.0,21.021
2025-04-08,VONN,4000.0,-55.7
2025-04-04,MVEDSY,2000.0,-35.44
2025-04-02,ASML,200.0,-603.8
2025-04-02,MVEORA,5000.0,12.01
2025-04-01,AMZN,500.0,-192.82
2025-04-01,EOAN,2000.0,14.04
2025-04-01,IAG,20000.0,-249.012
2025-04-01,SHECY,4000.0,-14.1683
2025-04-01,ORA,2000.0,12.03
2025-03-31,EOAN,7000.0,13.94
2025-03-28,IAG,20000.0,-284.4779
2025-03-28,MSFT,150.0,-378.76
2025-03-28,PAAS,2500.0,26.31
2025-03-28,LUV,1200.0,33.646525
2025-03-27,ASML,300.0,-647.3
2025-03-26,SAFASML,50.0,-661.5
2025-03-25,HPE,500.0,16.55
2025-03-25,NEM,500.0,47.6
2025-03-24,AET,19410.0,-41.40427
2025-03-24,SAP,1000.0,-255.19
2025-03-24,MVESAP,1000.0,-255.05
2025-03-21,DSY,500.0,38.69
2025-03-21,VONN,6000.0,-56.89
2025-03-21,ORA,2000.0,11.845
2025-03-20,AET,23590.0,-40.4
2025-03-20,SAP,1000.0,-250.8
2025-03-19,ASML,300.0,667.6
2025-03-19,IAG,20000.0,296.01
2025-03-19,VONN,1000.0,63.1
2025-03-18,ALDNE,15000.0,-0.93
2025-03-18,DSY,1000.0,-38.78
2025-03-17,EOAN,3000.0,12.09
2025-03-17,SAFDDD,25000.0,-2.6913
2025-03-17,OXY,1000.0,-47.24
2025-03-14,IAG,20000.0,287.7
2025-03-14,LUMN,2000.0,4.9
2025-03-14,NEE,1000.0,73.359
2025-03-14,TSM,450.0,-193.52684
2025-03-14,F,10000.0,9.675
2025-03-14,GNRC,400.0,-130.04
2025-03-10,ASML,300.0,-632.8
2025-03-10,IAG,20000.0,-319.6
2025-03-10,VONN,1000.0,-61.4965
2025-03-10,MVEORA,5000.0,11.8467
2025-03-10,SAFAMZN,250.0,-193.49
2025-03-10,JBEOAN,5000.0,12.97
2025-03-07,HPE,2000.0,-15.76
2025-03-06,AZN,800.0,-77.67
2025-03-03,IAG,20000.0,344.03
2025-03-03,MSFT,200.0,-395.34
2025-03-03,NFLX,2000.0,98.261
2025-03-03,POET,7000.0,-3.78
2025-03-03,TSM,200.0,-178.31
2025-03-03,MVEGLE,990.0,39.68
2025-03-03,ORA,4000.0,11.5525
2025-02-28,ALDNE,15000.0,-1.2
2025-02-28,CSCO,990.0,64.33
2025-02-28,IAG,20000.0,351.4295
2025-02-28,MVEALDNE,20000.0,-1.01
2025-02-28,SAFASML,150.0,-683.5426
2025-02-27,IAG,30000.0,334.09167
2025-02-27,UN0,350.0,44.29877
2025-02-27,MVEORA,6000.0,11.42
2025-02-27,JBEOAN,5000.0,12.49
2025-02-26,AAPL,300.0,-240.34
2025-02-26,DDD,15000.0,-3.66
2025-02-26,HPE,4000.0,-20.287958
2025-02-26,RWE,4000.0,30.52
2025-02-26,MVEEOAN,2990.0,12.56
2025-02-26,ORA,6000.0,11.305
2025-02-25,AMZN,800.0,-206.1834
2025-02-25,ASML,100.0,-706.6
2025-02-25,ASML,300.0,-690.9
2025-02-25,AVGO,240.0,-203.4258333
2025-02-25,IAG,30000.0,302.6
2025-02-25,MSFT,2000.0,-400.1803
2025-02-25,Free,240.0,-203.4258333
2025-02-25,MVEGLE,5000.0,38.69371
2025-02-24,ADEA,2990.0,16.67
2025-02-24,AVGO,500.0,-207.77
2025-02-24,EOAN,5000.0,12.09
2025-02-24,NEM,2000.0,-43.7
2025-02-24,SAP,499.0,275.525
2025-02-24,TSLA,390.0,333.93
2025-02-24,Free,500.0,-207.77
2025-02-24,MVESAP,499.0,275.65
2025-02-21,AMZN,500.0,-215.45
2025-02-21,NEE,1000.0,71.24
2025-02-21,MVEALDNE,12058.0,-1.096453
2025-02-21,MVEEOAN,3000.0,11.65131
2025-02-21,ENI,4000.0,-13.978
2025-02-20,NEE,1000.0,70.096
2025-02-20,MVEALDNE,2942.0,-1.074
2025-02-19,AVGO,250.0,-227.5
2025-02-19,CSCO,1000.0,64.85
2025-02-19,DIS,400.0,111.54
2025-02-19,PAAS,2500.0,-24.12
2025-02-19,PROF,2000.0,6.93
2025-02-19,Free,250.0,-227.5
2025-02-19,MVEALDNE,5000.0,-1.08
2025-02-19,MVEGLE,5000.0,-37.8
2025-02-19,MVEORA,6000.0,-10.87
2025-02-19,SAFAAPL,240.0,244.79
2025-02-19,EZJ,10000.0,-495.0878
2025-02-19,OXY,1000.0,51.86
2025-02-18,AET,7000.0,-46.5
2025-02-18,AMZN,200.0,-224.55
2025-02-18,ALDNE,20000.0,-1.1459755
2025-02-18,ASML,100.0,-724.24
2025-02-18,ASML,100.0,-717.1
2025-02-18,DIS,800.0,-109.28
2025-02-18,NEE,1000.0,-68.03
2025-02-18,WBA,3000.0,10.765
2025-02-18,MVEENI,8000.0,-14.09
2025-02-18,SAFASML,100.0,717.2
2025-02-18,SAFDDD,5000.0,4.481
2025-02-18,F,10000.0,-9.235
2025-02-17,IAG,10000.0,-337.0
2025-02-17,RWE,4000.0,-28.37
2025-02-14,AAPL,300.0,244.12
2025-02-14,AMZN,500.0,-228.54
2025-02-14,DIS,600.0,-110.22
2025-02-14,RIGL,2000.0,21.43
2025-02-14,MVEORA,5000.0,-10.93
2025-02-14,MVEUN0,488.0,45.93
2025-02-14,EZJ,8000.0,-514.56
2025-02-13,AMZN,400.0,-229.005
2025-02-13,ASML,100.0,737.1
2025-02-13,CVS,2000.0,67.07
2025-02-13,NEM,1500.0,47.96
2025-02-13,PAAS,3000.0,25.15
2025-02-13,RIGL,2000.0,-20.229375
2025-02-13,TSLA,200.0,357.3
2025-02-13,VLVLY,500.0,30.08
2025-02-13,GNRC,330.0,-146.95
2025-02-12,ALDNE,10000.0,-1.15
2025-02-12,CVS,2000.0,62.39
2025-02-12,DSY,1000.0,40.01
2025-02-12,PROF,2000.0,-6.2249
2025-02-12,TSLA,400.0,-336.51
2025-02-12,MVEDSY,1000.0,40.01
2025-02-12,SAFAAPL,250.0,235.47
2025-02-12,GNRC,280.0,154.81
2025-02-12,OXY,900.0,-48.09
2025-02-11,IAG,10000.0,-347.0
2025-02-10,AMZN,250.0,-232.89
2025-02-10,RWE,4000.0,-29.235
2025-02-10,MVEGLE,1000.0,34.53
2025-02-07,AET,50000.0,-49.0
2025-02-07,AMZN,450.0,-228.95
2025-02-07,CSCO,1000.0,62.44
2025-02-07,EOAN,4000.0,-11.63
2025-02-07,RWE,4000.0,30.01
2025-02-07,SHECY,4000.0,15.3
2025-02-06,DDD,15000.0,4.64
2025-02-06,IAG,10000.0,362.611
2025-02-06,NEE,1000.0,-68.92975
2025-02-06,SSYS,3000.0,12.7675333
2025-02-06,UN0,363.0,-42.2
2025-02-06,WBA,6500.0,-10.0599
2025-02-06,MVEALDNE,10000.0,-1.1
2025-02-06,MVEDSY,1000.0,40.595
2025-02-06,MVEUN0,500.0,-42.2
2025-02-05,AMZN,400.0,-236.7075
2025-02-05,HPE,4000.0,21.358283
2025-02-05,KR,1000.0,65.63
2025-02-05,SHECY,4000.0,-14.89
2025-02-05,TSLA,100.0,-382.162
2025-02-05,MVEDSY,1000.0,40.7
2025-02-05,SAFAMZN,250.0,-236.91
